Filename,State,Backbone_RMSD
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1560.pales.pdb,GS,3.5239847625842895
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-5897.pales.pdb,ES,3.9837403092599812
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-4055.pales.pdb,GS,2.283788449354853
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-4816.pales.pdb,GS,3.229719953288639
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-2457.pales.pdb,GS,2.88785054667164
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-846.pales.pdb,GS,2.600210183459792
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-4298.pales.pdb,GS,3.231672152288123
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-3347.pales.pdb,GS,3.243284609171706
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-193.pales.pdb,GS,2.8904551583333555
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-756.pales.pdb,GS,2.6537911765244506
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-4359.pales.pdb,GS,3.185632252177954
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-440.pales.pdb,GS,2.575201597066275
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1729.pales.pdb,GS,2.664069977074388
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-2083.pales.pdb,GS,3.481944870167396
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-4771.pales.pdb,GS,3.197658693818587
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-6195.pales.pdb,ES,4.0967748134759185
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-8671.pales.pdb,ES,3.167457353967497
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1248.pales.pdb,GS,2.5350263897771113
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1711.pales.pdb,GS,2.830807231216392
